year,country,product,production_rate
2022,Malaysia,soybeanMeal,0.1879748814326775
2023,Malaysia,soybeanMeal,0.18481780411512977
2024,Malaysia,soybeanMeal,0.18211156390541647
2025,Malaysia,soybeanMeal,0.1801007864983861
2026,Malaysia,soybeanMeal,0.17844360188924166
2027,Malaysia,soybeanMeal,0.17698581096708668
2028,Malaysia,soybeanMeal,0.1750199929205396
2016,Mexico,soybeanMeal,1.6128101942027568
2017,Mexico,soybeanMeal,1.7074288283147894
2018,Mexico,soybeanMeal,1.694866304424063
2019,Mexico,soybeanMeal,1.7110112830769975
2020,Mexico,soybeanMeal,1.6935601391082422
2021,Mexico,soybeanMeal,1.6833223324880051
2022,Mexico,soybeanMeal,1.6733154776031132
2023,Mexico,soybeanMeal,1.6563928991826213
2024,Mexico,soybeanMeal,1.6422241224476652
2025,Mexico,soybeanMeal,1.6296498351116102
2026,Mexico,soybeanMeal,1.6238025269806042
2027,Mexico,soybeanMeal,1.6116435210790772
2028,Mexico,soybeanMeal,1.5958283624159315
2016,Other Asia & Oceania,soybeanMeal,0.06522231046707161
2017,Other Asia & Oceania,soybeanMeal,0.06354228804108204
2018,Other Asia & Oceania,soybeanMeal,0.05776077960549387
2019,Other Asia & Oceania,soybeanMeal,0.056455710495116586
2020,Other Asia & Oceania,soybeanMeal,0.05710842329551049
2021,Other Asia & Oceania,soybeanMeal,0.056355207645780496
2022,Other Asia & Oceania,soybeanMeal,0.05612877221136062
2023,Other Asia & Oceania,soybeanMeal,0.056105404820664395
2024,Other Asia & Oceania,soybeanMeal,0.055098587114801846
2025,Other Asia & Oceania,soybeanMeal,0.054554801347083945
2026,Other Asia & Oceania,soybeanMeal,0.05377283204723789
2027,Other Asia & Oceania,soybeanMeal,0.05329686352986133
2028,Other Asia & Oceania,soybeanMeal,0.052768200112746966
2016,Other Europe,soybeanMeal,0.32611155233535805
2017,Other Europe,soybeanMeal,0.32851795177702275
2018,Other Europe,soybeanMeal,0.34161375366677804
2019,Other Europe,soybeanMeal,0.3334919469961529
2020,Other Europe,soybeanMeal,0.33437966467509245
2021,Other Europe,soybeanMeal,0.33581527843718517
2022,Other Europe,soybeanMeal,0.3326288984069223
2023,Other Europe,soybeanMeal,0.32783158110898014
2024,Other Europe,soybeanMeal,0.32379364505776403
2025,Other Europe,soybeanMeal,0.32068431304664086
2026,Other Europe,soybeanMeal,0.31749946055916894
2027,Other Europe,soybeanMeal,0.31408277438666704
2028,Other Europe,soybeanMeal,0.31038189755758616
2016,Other FSU,soybeanMeal,0.10870385077845267
2017,Other FSU,soybeanMeal,0.19451720828902663
2018,Other FSU,soybeanMeal,0.20216272861922857
2019,Other FSU,soybeanMeal,0.20566008823221038
2020,Other FSU,soybeanMeal,0.2087411334249694
2021,Other FSU,soybeanMeal,0.21268300967688397
2022,Other FSU,soybeanMeal,0.2158509159537559
2023,Other FSU,soybeanMeal,0.21855438740598676
2024,Other FSU,soybeanMeal,0.22182548059205937
2025,Other FSU,soybeanMeal,0.22556312095428935
2026,Other FSU,soybeanMeal,0.22981891913182564
2027,Other FSU,soybeanMeal,0.23363467849253677
2028,Other FSU,soybeanMeal,0.237620776905227
2016,Other Middle East,soybeanMeal,0.16815820181646352
2017,Other Middle East,soybeanMeal,0.175930008385853
2018,Other Middle East,soybeanMeal,0.17286976181929953
2019,Other Middle East,soybeanMeal,0.17380293730996604
2020,Other Middle East,soybeanMeal,0.17408222825252162
2021,Other Middle East,soybeanMeal,0.17485554153108607
2022,Other Middle East,soybeanMeal,0.17479027051054583
2023,Other Middle East,soybeanMeal,0.1734500423540801
2024,Other Middle East,soybeanMeal,0.17280920504187852
2025,Other Middle East,soybeanMeal,0.17275687093243247
2026,Other Middle East,soybeanMeal,0.17330607016498326
2027,Other Middle East,soybeanMeal,0.17329860657193905
2028,Other Middle East,soybeanMeal,0.17239797055468883
2016,Other North Africa,soybeanMeal,0.19566693140121483
2017,Other North Africa,soybeanMeal,0.23212386855823844
2018,Other North Africa,soybeanMeal,0.254147430264173
2019,Other North Africa,soybeanMeal,0.2645353291771177
2020,Other North Africa,soybeanMeal,0.26191104476906535
2021,Other North Africa,soybeanMeal,0.26131832586433834
2022,Other North Africa,soybeanMeal,0.26067859308900365
2023,Other North Africa,soybeanMeal,0.2585249045658065
2024,Other North Africa,soybeanMeal,0.25760378391335925
2025,Other North Africa,soybeanMeal,0.25703704480837625
2026,Other North Africa,soybeanMeal,0.25756159044282095
2027,Other North Africa,soybeanMeal,0.2570987064616581
2028,Other North Africa,soybeanMeal,0.2556471806704511
2016,Other South America,soybeanMeal,2.3400167714512627
2017,Other South America,soybeanMeal,2.430600582687104
2018,Other South America,soybeanMeal,2.3450876519830515
2019,Other South America,soybeanMeal,2.3671072900452454
2020,Other South America,soybeanMeal,2.3631071708487097
2021,Other South America,soybeanMeal,2.369620683133195
2022,Other South America,soybeanMeal,2.3577851360463495
2023,Other South America,soybeanMeal,2.353493386529569
2024,Other South America,soybeanMeal,2.3542123585415333
2025,Other South America,soybeanMeal,2.366139653297243
2026,Other South America,soybeanMeal,2.37970469467649
2027,Other South America,soybeanMeal,2.3906492496539054
2028,Other South America,soybeanMeal,2.4184878797016136
2016,Pakistan,soybeanMeal,0.5852260374562411
2017,Pakistan,soybeanMeal,0.7806623959332936
2018,Pakistan,soybeanMeal,0.7772950626910747
2019,Pakistan,soybeanMeal,0.8024775991805857
2020,Pakistan,soybeanMeal,0.8266936586019071
2021,Pakistan,soybeanMeal,0.8615398867491924
2022,Pakistan,soybeanMeal,0.8905262919976946
2023,Pakistan,soybeanMeal,0.9094209408839717
2024,Pakistan,soybeanMeal,0.9309514524202234
2025,Pakistan,soybeanMeal,0.9554084441040598
2026,Pakistan,soybeanMeal,0.9781860402987989
2027,Pakistan,soybeanMeal,0.9962155874889803
2028,Pakistan,soybeanMeal,1.010789622035476
2016,Philippines,soybeanMeal,0.041706783563977765
2017,Philippines,soybeanMeal,0.04063248350926334
2018,Philippines,soybeanMeal,0.03878223773511732
2019,Philippines,soybeanMeal,0.03871248719665137
2020,Philippines,soybeanMeal,0.03780971473357936
2021,Philippines,soybeanMeal,0.03782746814579787
2022,Philippines,soybeanMeal,0.03842372325878378
2023,Philippines,soybeanMeal,0.03813700719836011
2024,Philippines,soybeanMeal,0.037925001520577886
2025,Philippines,soybeanMeal,0.037768708624904265
2026,Philippines,soybeanMeal,0.03767523264456158
2027,Philippines,soybeanMeal,0.037877645150153016
2028,Philippines,soybeanMeal,0.037691571509104974
2016,Russia,soybeanMeal,1.5382704108118181
2017,Russia,soybeanMeal,1.5669441778838258
2018,Russia,soybeanMeal,1.6581469516748562
2019,Russia,soybeanMeal,1.6364090942084506
2020,Russia,soybeanMeal,1.6143960488848104
2021,Russia,soybeanMeal,1.5825777489568496
2022,Russia,soybeanMeal,1.563694855364818
2023,Russia,soybeanMeal,1.5588501692329695
2024,Russia,soybeanMeal,1.5406137410151737
2025,Russia,soybeanMeal,1.5418725585852122
2026,Russia,soybeanMeal,1.546054546886827
2027,Russia,soybeanMeal,1.5506370483593617
2028,Russia,soybeanMeal,1.558464543702558
2016,Saudi Arabia,soybeanMeal,0.244029052767955
2017,Saudi Arabia,soybeanMeal,0.24638846383276705
2018,Saudi Arabia,soybeanMeal,0.2434204283374385
2019,Saudi Arabia,soybeanMeal,0.24517908557879203
2020,Saudi Arabia,soybeanMeal,0.24497544337798294
2021,Saudi Arabia,soybeanMeal,0.24742252123935138
2022,Saudi Arabia,soybeanMeal,0.249000794843687
2023,Saudi Arabia,soybeanMeal,0.2482572487816326
2024,Saudi Arabia,soybeanMeal,0.2475858589833953
2025,Saudi Arabia,soybeanMeal,0.2479445779171956
2026,Saudi Arabia,soybeanMeal,0.2486565354541064
2027,Saudi Arabia,soybeanMeal,0.24905389687224508
2028,Saudi Arabia,soybeanMeal,0.2494198775515555
2016,South Africa Republic,soybeanMeal,0.3500707684253027
2017,South Africa Republic,soybeanMeal,0.40935065833268497
2018,South Africa Republic,soybeanMeal,0.43939450199893554
2019,South Africa Republic,soybeanMeal,0.4580977651603746
2020,South Africa Republic,soybeanMeal,0.4671075174377617
2021,South Africa Republic,soybeanMeal,0.47708929212455276
2022,South Africa Republic,soybeanMeal,0.4844402755960386
2023,South Africa Republic,soybeanMeal,0.4913806696711783
2024,South Africa Republic,soybeanMeal,0.4983917652657076
2025,South Africa Republic,soybeanMeal,0.5028833611352994
2026,South Africa Republic,soybeanMeal,0.5106706533912847
2027,South Africa Republic,soybeanMeal,0.5141974129233162
2028,South Africa Republic,soybeanMeal,0.5168661588683352
2016,Taiwan,soybeanMeal,0.7099026989613236
2017,Taiwan,soybeanMeal,0.7045845544691409
2018,Taiwan,soybeanMeal,0.6778640063701888
2019,Taiwan,soybeanMeal,0.6621448330927245
2020,Taiwan,soybeanMeal,0.6459159600319807
2021,Taiwan,soybeanMeal,0.6411369856139822
2022,Taiwan,soybeanMeal,0.6306011052470984
2023,Taiwan,soybeanMeal,0.6153259430658486
2024,Taiwan,soybeanMeal,0.6017910618642642
2025,Taiwan,soybeanMeal,0.5875132452762886
2026,Taiwan,soybeanMeal,0.5736910425421877
2027,Taiwan,soybeanMeal,0.5597846672633234
2028,Taiwan,soybeanMeal,0.5453806520969624
2016,Thailand,soybeanMeal,0.6744075640132574
2017,Thailand,soybeanMeal,0.4715961649851734
2018,Thailand,soybeanMeal,0.6510465015533524
2019,Thailand,soybeanMeal,0.6508536909937012
2020,Thailand,soybeanMeal,0.6537929839348098
2021,Thailand,soybeanMeal,0.6588927359681322
2022,Thailand,soybeanMeal,0.6581004365989731
2023,Thailand,soybeanMeal,0.6549297582333764
2024,Thailand,soybeanMeal,0.6522384695472971
2025,Thailand,soybeanMeal,0.6501113827194169
2026,Thailand,soybeanMeal,0.6486990057163603
2027,Thailand,soybeanMeal,0.6462663703495135
2028,Thailand,soybeanMeal,0.6433787380206353
2016,Turkey,soybeanMeal,0.34164067387513697
2017,Turkey,soybeanMeal,0.41626682573851703
2018,Turkey,soybeanMeal,0.42908007706938306
2019,Turkey,soybeanMeal,0.429063399762886
2020,Turkey,soybeanMeal,0.42851010031389936
2021,Turkey,soybeanMeal,0.4292259650829309
2022,Turkey,soybeanMeal,0.42868820655388173
2023,Turkey,soybeanMeal,0.4261077150432158
2024,Turkey,soybeanMeal,0.4236151113241908
2025,Turkey,soybeanMeal,0.4221002899098097
2026,Turkey,soybeanMeal,0.420935099274238
2027,Turkey,soybeanMeal,0.41967090024771314
2028,Turkey,soybeanMeal,0.4182125673531995
2016,Ukraine,soybeanMeal,0.28041156608972284
2017,Ukraine,soybeanMeal,0.3246276076112422
2018,Ukraine,soybeanMeal,0.2772517421063706
2019,Ukraine,soybeanMeal,0.2778427466509666
2020,Ukraine,soybeanMeal,0.27766509257472344
2021,Ukraine,soybeanMeal,0.27868808164557207
2022,Ukraine,soybeanMeal,0.2783836420415805
2023,Ukraine,soybeanMeal,0.27759340816498657
2024,Ukraine,soybeanMeal,0.2776396337732872
2025,Ukraine,soybeanMeal,0.27801966071110085
2026,Ukraine,soybeanMeal,0.27913922368470623
2027,Ukraine,soybeanMeal,0.2798923336316617
2028,Ukraine,soybeanMeal,0.2802286403503022
2016,USA,soybeanMeal,18.02709166174911
2017,USA,soybeanMeal,19.29308123903139
2018,USA,soybeanMeal,18.321306713865475
2019,USA,soybeanMeal,18.035179972739957
2020,USA,soybeanMeal,17.81113259788187
2021,USA,soybeanMeal,17.613318356743903
2022,USA,soybeanMeal,17.360365552755393
2023,USA,soybeanMeal,17.065944019273857
2024,USA,soybeanMeal,16.878056808790014
2025,USA,soybeanMeal,16.687474427436868
2026,USA,soybeanMeal,16.52983707174392
2027,USA,soybeanMeal,16.34470668289037
2028,USA,soybeanMeal,16.145102717726182
2016,Vietnam,soybeanMeal,0.3806853223180098
2017,Vietnam,soybeanMeal,0.48888658349975367
2018,Vietnam,soybeanMeal,0.4988055895931578
2019,Vietnam,soybeanMeal,0.5068916292311538
2020,Vietnam,soybeanMeal,0.5198835775867162
2021,Vietnam,soybeanMeal,0.5330585051974169
2022,Vietnam,soybeanMeal,0.5428292668226218
2023,Vietnam,soybeanMeal,0.5482194784764266
2024,Vietnam,soybeanMeal,0.5538481354137225
2025,Vietnam,soybeanMeal,0.5612849753978829
2026,Vietnam,soybeanMeal,0.5678685065880281
2027,Vietnam,soybeanMeal,0.5752038856430317
2028,Vietnam,soybeanMeal,0.5807779540359479
2016,World,soybeanMeal,225383.0
2017,World,soybeanMeal,231342.0
2018,World,soybeanMeal,242379.0
2019,World,soybeanMeal,247982.0
2020,World,soybeanMeal,253903.0
2021,World,soybeanMeal,259071.0
2022,World,soybeanMeal,265461.0
2023,World,soybeanMeal,272701.0
2024,World,soybeanMeal,279499.0
2025,World,soybeanMeal,285951.0
2026,World,soybeanMeal,291969.0
2027,World,soybeanMeal,298329.0
2028,World,soybeanMeal,305108.0
2016,Argentina,soybeanOil,15.637806422770284
2017,Argentina,soybeanOil,13.303244827021421
2018,Argentina,soybeanOil,14.580654130895693
2019,Argentina,soybeanOil,14.47944528681193
2020,Argentina,soybeanOil,14.489330916227319
2021,Argentina,soybeanOil,14.511950730729753
2022,Argentina,soybeanOil,14.464918835556546
2023,Argentina,soybeanOil,14.42126118317184
2024,Argentina,soybeanOil,14.392486675021516
2025,Argentina,soybeanOil,14.376355668353721
2026,Argentina,soybeanOil,14.37509030486924
2027,Argentina,soybeanOil,14.35619071851632
2028,Argentina,soybeanOil,14.335669168359802
2016,Australia,soybeanOil,0.0111765144177036
2017,Australia,soybeanOil,0.01637882400043677
2018,Australia,soybeanOil,0.012165027284418338
2019,Australia,soybeanOil,0.011925652077618958
2020,Australia,soybeanOil,0.011642024381725348
2021,Australia,soybeanOil,0.013034198478257326
2022,Australia,soybeanOil,0.012719207593366933
2023,Australia,soybeanOil,0.012382750828096463
2024,Australia,soybeanOil,0.012079300608494768
2025,Australia,soybeanOil,0.011804459134438033
2026,Australia,soybeanOil,0.011559023262534317
2027,Australia,soybeanOil,0.011308539360784813
2028,Australia,soybeanOil,0.012439358129120536
2016,Bangladesh,soybeanOil,0.36323671857536693
2017,Bangladesh,soybeanOil,0.3639738666763726
2018,Bangladesh,soybeanOil,0.4031837614264363
2019,Bangladesh,soybeanOil,0.42250881646421456
2020,Bangladesh,soybeanOil,0.4423969265055633
2021,Bangladesh,soybeanOil,0.4627140459781351
2022,Bangladesh,soybeanOil,0.48332988854794345
2023,Bangladesh,soybeanOil,0.49995356468439467
2024,Bangladesh,soybeanOil,0.5148801884370895
2025,Bangladesh,soybeanOil,0.5282495462661021
2026,Bangladesh,soybeanOil,0.5432740933391128
2027,Bangladesh,soybeanOil,0.5583591309387501
2028,Bangladesh,soybeanOil,0.574974775746016
2016,Brazil,soybeanOil,14.4456448848819
2017,Brazil,soybeanOil,15.232306320406193
2018,Brazil,soybeanOil,14.24177122797261
2019,Brazil,soybeanOil,14.148934357803636
2020,Brazil,soybeanOil,14.254827282252567
2021,Brazil,soybeanOil,14.33761832608306
2022,Brazil,soybeanOil,14.40291269853888
2023,Brazil,soybeanOil,14.41971333931833
2024,Brazil,soybeanOil,14.511769768530403
2025,Brazil,soybeanOil,14.664089359755646
2026,Brazil,soybeanOil,14.796994653951742
2027,Brazil,soybeanOil,14.972506113679094
2028,Brazil,soybeanOil,15.1621954084947
2016,Canada,soybeanOil,0.6519633410327099
2017,Canada,soybeanOil,0.6460536133505614
2018,Canada,soybeanOil,0.636057140871016
2019,Canada,soybeanOil,0.6320595601138048
2020,Canada,soybeanOil,0.6353219019741547
2021,Canada,soybeanOil,0.6419342750541733
2022,Canada,soybeanOil,0.6454997853633719
2023,Canada,soybeanOil,0.645450886914528
2024,Canada,soybeanOil,0.6432227574023464
2025,Canada,soybeanOil,0.6389163506514586
2026,Canada,soybeanOil,0.6386360352550209
2027,Canada,soybeanOil,0.6318646367838514
2028,Canada,soybeanOil,0.6247322082624981
2016,Central AM & Carribean,soybeanOil,0.1359809254153938
2017,Central AM & Carribean,soybeanOil,0.13649020000363973
2018,Central AM & Carribean,soybeanOil,0.1355531611692329
2019,Central AM & Carribean,soybeanOil,0.1362931666013595
2020,Central AM & Carribean,soybeanOil,0.1363779999002112
2021,Central AM & Carribean,soybeanOil,0.13685908402170194
2022,Central AM & Carribean,soybeanOil,0.1383213825778654
2023,Central AM & Carribean,soybeanOil,0.13930594681608519
2024,Central AM & Carribean,soybeanOil,0.14042186957375166
2025,Central AM & Carribean,soybeanOil,0.14165350961325643
2026,Central AM & Carribean,soybeanOil,0.14304291287386214
2027,Central AM & Carribean,soybeanOil,0.14418387685000636
2028,Central AM & Carribean,soybeanOil,0.14512584483973962
2016,China,soybeanOil,29.375605394530957
2017,China,soybeanOil,29.35085260878269
2018,China,soybeanOil,29.11786173577561
2019,China,soybeanOil,29.41717634632094
2020,China,soybeanOil,29.574068222262877
2021,China,soybeanOil,29.69027485866041
2022,China,soybeanOil,30.00779051465094
2023,China,soybeanOil,30.49407175804105
2024,China,soybeanOil,30.76295882468405
2025,China,soybeanOil,30.91735403048502
2026,China,soybeanOil,31.001300390117038
2027,China,soybeanOil,31.119686753459707
2028,China,soybeanOil,31.261489129383147
2016,Cuba,soybeanOil,0.0409805528649132
2017,Cuba,soybeanOil,0.040037125334400986
2018,Cuba,soybeanOil,0.03997080393451739
2019,Cuba,soybeanOil,0.04088794998040786
2020,Cuba,soybeanOil,0.04157865850616196
2021,Cuba,soybeanOil,0.042361145054336316
2022,Cuba,soybeanOil,0.042927325627613394
2023,Cuba,soybeanOil,0.04488747175184968
2024,Cuba,soybeanOil,0.046807289857917225
2025,Cuba,soybeanOil,0.047217836537752134
2026,Cuba,soybeanOil,0.049125848865770844
2027,Cuba,soybeanOil,0.05088842712353166
2028,Cuba,soybeanOil,0.05113958341971777
2016,West Africa,soybeanOil,0.0
2017,West Africa,soybeanOil,0.0
2018,West Africa,soybeanOil,0.0
2019,West Africa,soybeanOil,0.0
2020,West Africa,soybeanOil,0.0
2021,West Africa,soybeanOil,0.0
2022,West Africa,soybeanOil,0.0
2023,West Africa,soybeanOil,0.0
2024,West Africa,soybeanOil,0.0
2025,West Africa,soybeanOil,0.0
2026,West Africa,soybeanOil,0.0
2027,West Africa,soybeanOil,0.0
2028,West Africa,soybeanOil,0.0
2016,Egypt,soybeanOil,0.7451009611802399
2017,Egypt,soybeanOil,1.0591639520282443
2018,Egypt,soybeanOil,1.0427166243787147
2019,Egypt,soybeanOil,1.0920489973933931
2020,Egypt,soybeanOil,1.1093186089444012
2021,Egypt,soybeanOil,1.1274581683692588
2022,Egypt,soybeanOil,1.1494983862505366
2023,Egypt,soybeanOil,1.1593350462805312
2024,Egypt,soybeanOil,1.1686723338718688
2025,Egypt,soybeanOil,1.1774947986601938
2026,Egypt,soybeanOil,1.1920242739488514
2027,Egypt,soybeanOil,1.19870517224319
2028,Egypt,soybeanOil,1.2010891349117496
2016,EU,soybeanOil,5.096490574472841
2017,EU,soybeanOil,5.186627600138309
2018,EU,soybeanOil,5.481213722150777
2019,EU,soybeanOil,5.352914118268395
2020,EU,soybeanOil,5.233921532755667
2021,EU,soybeanOil,5.125698551574694
2022,EU,soybeanOil,5.000238485142376
2023,EU,soybeanOil,4.864873231588398
2024,EU,soybeanOil,4.74414531398632
2025,EU,soybeanOil,4.628823538091514
2026,EU,soybeanOil,4.529692241005636
2027,EU,soybeanOil,4.421638890066862
2028,EU,soybeanOil,4.32475017622424
2016,India,soybeanOil,3.0176588927799717
2017,India,soybeanOil,2.4895812480663886
2018,India,soybeanOil,2.81533488582253
2019,India,soybeanOil,3.0137826464725626
2020,India,soybeanOil,3.063515558734013
2021,India,soybeanOil,3.0760708408687294
2022,India,soybeanOil,3.0907674451881646
2023,India,soybeanOil,3.089496331610067
2024,India,soybeanOil,3.0817315677422275
2025,India,soybeanOil,3.0780127193047173
2026,India,soybeanOil,3.073255309926311
2027,India,soybeanOil,3.070268436453077
2028,India,soybeanOil,3.0614642506668877
2016,Iran,soybeanOil,0.6873556366887713
2017,Iran,soybeanOil,0.8680776720231487
2018,Iran,soybeanOil,0.8602412151124397
2019,Iran,soybeanOil,0.8484249620934631
2020,Iran,soybeanOil,0.8548572188866899
2021,Iran,soybeanOil,0.8684034736138945
2022,Iran,soybeanOil,0.8760354229931475
2023,Iran,soybeanOil,0.8791753087948488
2024,Iran,soybeanOil,0.881788944420118
2025,Iran,soybeanOil,0.8853344350828525
2026,Iran,soybeanOil,0.892934547030776
2027,Iran,soybeanOil,0.8962017443421963
2028,Iran,soybeanOil,0.89839808710315
2016,Japan,soybeanOil,0.8680426197749795
2017,Japan,soybeanOil,0.8280405466887477
2018,Japan,soybeanOil,0.7907267734871919
2019,Japan,soybeanOil,0.7734637204627153
2020,Japan,soybeanOil,0.7517421457914082
2021,Japan,soybeanOil,0.736432214021539
2022,Japan,soybeanOil,0.7218150309235735
2023,Japan,soybeanOil,0.7027211094944742
2024,Japan,soybeanOil,0.6839903969560163
2025,Japan,soybeanOil,0.6684274984875537
2026,Japan,soybeanOil,0.6545296922410057
2027,Japan,soybeanOil,0.6403460413044401
2028,Japan,soybeanOil,0.6274965100689693
2016,South Korea,soybeanOil,0.32598167051635496
2017,South Korea,soybeanOil,0.3421354346757903
2018,South Korea,soybeanOil,0.3510479302075006
2019,South Korea,soybeanOil,0.35095490399850077
2020,South Korea,soybeanOil,0.347597585111514
2021,South Korea,soybeanOil,0.34540625967381916
2022,South Korea,soybeanOil,0.3418287040717363
2023,South Korea,soybeanOil,0.3374299600656286
2024,South Korea,soybeanOil,0.33218076673360614
2025,South Korea,soybeanOil,0.32757374098065545
2026,South Korea,soybeanOil,0.3250975292587776
2027,South Korea,soybeanOil,0.32087980436226904
2028,South Korea,soybeanOil,0.3178947077441915
2016,Malaysia,soybeanOil,0.1788242306832576
2017,Malaysia,soybeanOil,0.19108628000509564
2018,Malaysia,soybeanOil,0.18421327030690626
2019,Malaysia,soybeanOil,0.18399577491183536
2020,Malaysia,soybeanOil,0.18128295108686612
2021,Malaysia,soybeanOil,0.17922022907603824
2022,Malaysia,soybeanOil,0.17965880725630792
2023,Malaysia,soybeanOil,0.17645419930037456
2024,Malaysia,soybeanOil,0.1736399462471123
2025,Malaysia,soybeanOil,0.1711646574493515
2026,Malaysia,soybeanOil,0.17049559312238116
2027,Malaysia,soybeanOil,0.16821452299167408
2028,Malaysia,soybeanOil,0.16724025929150946
2016,Mexico,soybeanOil,1.5274569704194918
2017,Mexico,soybeanOil,1.6233234453766219
2018,Mexico,soybeanOil,1.616210767787008
2019,Mexico,soybeanOil,1.6372216637988313
2020,Mexico,soybeanOil,1.6182413890598233
2021,Mexico,soybeanOil,1.6080942372549978
2022,Mexico,soybeanOil,1.5994403548658918
2023,Mexico,soybeanOil,1.583444262142835
2024,Mexico,soybeanOil,1.5687991665282581
2025,Mexico,soybeanOil,1.5567130483540157
2026,Mexico,soybeanOil,1.550353995087415
2027,Mexico,soybeanOil,1.5393749204868326
2028,Mexico,soybeanOil,1.523130295365648
2016,Other Asia & Oceania,soybeanOil,0.0614708292973698
2017,Other Asia & Oceania,soybeanOil,0.060055688001601486
2018,Other Asia & Oceania,soybeanOil,0.05387369225956693
2019,Other Asia & Oceania,soybeanOil,0.05281360205802682
2020,Other Asia & Oceania,soybeanOil,0.0532206828878873
2021,Other Asia & Oceania,soybeanOil,0.052136793913029306
2022,Other Asia & Oceania,soybeanOil,0.05246673132263859
2023,Other Asia & Oceania,soybeanOil,0.05262669101940996
2024,Other Asia & Oceania,soybeanOil,0.05133702758610277
2025,Other Asia & Oceania,soybeanOil,0.05016895132136164
2026,Other Asia & Oceania,soybeanOil,0.050570726773587635
2027,Other Asia & Oceania,soybeanOil,0.04947485970343355
2028,Other Asia & Oceania,soybeanOil,0.049757432516482146
2016,Other Europe,soybeanOil,0.32039341330750315
2017,Other Europe,soybeanOil,0.3221168720085898
2018,Other Europe,soybeanOil,0.3336693198011887
2019,Other Europe,soybeanOil,0.32710359984326287
2020,Other Europe,soybeanOil,0.3276398290285562
2021,Other Europe,soybeanOil,0.3291135115759975
2022,Other Europe,soybeanOil,0.3259296945800277
2023,Other Europe,soybeanOil,0.32040367767699596
2024,Other Europe,soybeanOil,0.3170816409729877
2025,Other Europe,soybeanOil,0.3142937244544126
2026,Other Europe,soybeanOil,0.3106487501806097
2027,Other Europe,soybeanOil,0.30674413016128804
2028,Other Europe,soybeanOil,0.30407319871183536
2016,Other Middle East,soybeanOil,0.167647716265554
2017,Other Middle East,soybeanOil,0.17652732533804072
2018,Other Middle East,soybeanOil,0.17378610406311912
2019,Other Middle East,soybeanOil,0.17547745199925038
2020,Other Middle East,soybeanOil,0.1746303657258802
2021,Other Middle East,soybeanOil,0.17596167945647392
2022,Other Middle East,soybeanOil,0.17488910440879535
2023,Other Middle East,soybeanOil,0.17335851159335047
2024,Other Middle East,soybeanOil,0.1736399462471123
2025,Other Middle East,soybeanOil,0.17264021484115624
2026,Other Middle East,soybeanOil,0.17338534893801474
2027,Other Middle East,soybeanOil,0.17245522525196838
2028,Other Middle East,soybeanOil,0.1713867120012163
2016,Other North Africa,soybeanOil,0.19372624990686238
2017,Other North Africa,soybeanOil,0.2311234053394966
2018,Other North Africa,soybeanOil,0.2537277119321539
2019,Other North Africa,soybeanOil,0.2657716748726511
2020,Other North Africa,soybeanOil,0.2627771217589436
2021,Other North Africa,soybeanOil,0.2623132443749287
2022,Other North Africa,soybeanOil,0.26233365661319297
2023,Other North Africa,soybeanOil,0.26158561124353774
2024,Other North Africa,soybeanOil,0.26121487565869933
2025,Other North Africa,soybeanOil,0.2611736583494415
2026,Other North Africa,soybeanOil,0.2615229013148389
2027,Other North Africa,soybeanOil,0.2615099727181488
2028,Other North Africa,soybeanOil,0.26122652071153124
2016,Other South America,soybeanOil,2.3433425229118545
2017,Other South America,soybeanOil,2.4550037307321335
2018,Other South America,soybeanOil,2.36349101525842
2019,Other South America,soybeanOil,2.3902414092713427
2020,Other South America,soybeanOil,2.3832887055732033
2021,Other South America,soybeanOil,2.385258321521091
2022,Other South America,soybeanOil,2.372132216162933
2023,Other South America,soybeanOil,2.3651054081664244
2024,Other South America,soybeanOil,2.363013181536789
2025,Other South America,soybeanOil,2.3712207286302402
2026,Other South America,soybeanOil,2.382603669989886
2027,Other South America,soybeanOil,2.3903425073858897
2028,Other South America,soybeanOil,2.4159997788558556
2016,Pakistan,soybeanOil,0.5513747112733776
2017,Pakistan,soybeanOil,0.7370470800196546
2018,Pakistan,soybeanOil,0.7351152201869939
2019,Pakistan,soybeanOil,0.7615380683850963
2020,Pakistan,soybeanOil,0.7833419262560913
2021,Pakistan,soybeanOil,0.8162666797008651
2022,Pakistan,soybeanOil,0.8442374040097301
2023,Pakistan,soybeanOil,0.8621490264062162
2024,Pakistan,soybeanOil,0.881788944420118
2025,Pakistan,soybeanOil,0.9045166811763143
2026,Pakistan,soybeanOil,0.926166738910562
2027,Pakistan,soybeanOil,0.9428494692054338
2028,Pakistan,soybeanOil,0.9578305759422814
2016,Philippines,soybeanOil,0.039117800461962594
2017,Philippines,soybeanOil,0.03821725600101913
2018,Philippines,soybeanOil,0.036495081853255014
2019,Philippines,soybeanOil,0.03577695623285688
2020,Philippines,soybeanOil,0.03492607314517605
2021,Philippines,soybeanOil,0.03584404581520765
2022,Philippines,soybeanOil,0.03497782088175907
2023,Philippines,soybeanOil,0.035600408630777326
2024,Philippines,soybeanOil,0.03472798924942246
2025,Philippines,soybeanOil,0.03541337740331411
2026,Philippines,soybeanOil,0.034677069787602946
2027,Philippines,soybeanOil,0.03533918550245254
2028,Philippines,soybeanOil,0.03455377258089038
2016,Russia,soybeanOil,1.4678488935250726
